tweet,label
"ضربات كلشي فالزيرو.. مسؤولة إسبانية قالت بللي ماكاينش اتفاق بين المغرب والصبليون كيحدد موعد فتح الحدود ديال مليلية وسبتة,",1
kimchiw 3and condidat f fia khra o kitbadlo tasswit binathom hna ftina 3lihom had ray yahad mmatssawe9na,2
"مواقع اسبانية : تحركات أمريكية هي السباب فتغيير اسبانيا موقفها من قضية الصحراء ودعم مبادرة الحكم الذاتي,",1
بنكيران لي كاين و ماكاين ما حسن هو ماشي بحالهم هضاضايضاي ♡,0
"وديما العدالة والتنمية""""""""""""""""'",0
كبر مقتا عند الله ان تقولون مالا تفعلون. ',2
zwina rah hdar m3a fans 9alihomhtarmo ay wahed ohdar 3la dowal hna malna,1
الشعارات التي ترددت  في المسيرة: ',0
that moment mli chi be3louk fl7ouma ki goli 3emmi,1
هذي هي حقيقة بزاف من من الارامل المغربيات لي باعت و شرات فيهم حكومة بنكيران,2
3tito bloc mn ayam lwla llikinbeh fiha o 3a9 o3tani bloc hh,1
ewa n9ess mn lhedra dl bnat bach nmeyzo binatkom,2
jaybin lina hadrat wa7d maghribi 9alik makatcharfoch ibtissam odonya okif l3ada mchadin m3ah,1
لقد أخطأ وزراء حزب العدالة والتنمية في تآمرهم على بنكيران وسيفقدون كلهم دون إستتناء مناصبهم التي أوصلهم اليها هذا الزعيم الحقيقي ولن تتاح لأي منهم الفرصة لإسترجاع هذه المناصب. التاريخ يثبت لنا انه لا يمكن لأي أن يصبح زعيما.',0
هذه حقيقة يعرفها الصغير قبل الكبير ويحاول الذي يدعي الغباء أن لا يصدقها سواء قالها بنكيران أو انكرها,0
مغربنا للأسف كل شيء فيه فوضوي، ',2
منظر حقا راءع ماشاء الله على بلادي ',0
"بلينكن من قلب الدزاير: إدارة بايدن مابدلاتش موقف واشنطن الرسمي من قضية الصحراء ومبادرة الحكم الذاتي المغربية هي الحل “الأكثر جدية وواقعية ومصداقية”,",1
لم يبقى هناك طبقة متوسطة ،لقد سحقتموها بسياساتكم',2
katbghi chi haja katl9ah howa o hia raha kbira o charba 3e9lha mabghatouch ikon son ami ra ghat9m3o o ila dar chi jeste hia,2
nhar daz wa3er aïn diab casablanca morocco,0
أي مغربي أو مغربية في السعودية تعنف وتظلم وتعدب وتقهر وتحقر دولة ظالمة لا للظلم للمغاربة الموجودين هناك لماذا يستحقرون المغاربة,2
madanit natfarqu man ba3d 3ashratna ya khti ualaftek uanti ualaftini 3biti m3ak alqalb yali nsistina u m3ak dikrayat manansak matansini,1
ana wahd sahbi makanch 3endo pc kan dima kiji 3andi bach ihder m3a wahd deria hta tsa7bo 3ad 3tani tissa3 hhhhhhhhhh,1
لك الله يا وطني، اصبروا يا إخواني و أشكركم ما دمتم أوفياء لنفوسكم و فضلتم هذه الحالة على التجارة في المخدرات أو السرقة كل الأعمال التي تكتسب رزق حرام و يبقى مصيرها السجن',2
تستحقها يابن بلادى,0
صوتي لي منيب,0
الف مبروك يا سعد انت تستاهل اكتر من كده لانك فنان عالمي وكل الوطن العربي يفتخر بك ',0
chi kayfarah ikon ta3awan bin mghrib omasr mais ntmna tkon ghniya mghribya lol,0
"بعد استئناف حركة النقل الجوي.. أكثر من جوج مليون و228 ألف مسافر اللي استقبلاتهم بلادنا فهاد الفترة,",1
3rfti la majitouch lmghrib rah ma douwztou la carriere la wlou 3rfti chnahya ma dou9ouch rfissa lbstila w chbakya rah ma 3chtou ma walouuu😂😭🇲🇦🇲🇦🇲🇦🇲🇦,2
ديما بنكيران والله لن تنزعوا حبه من قلوبنا,0
ghaliban ljassous kaykon chaf chrono f idih f rec gha howa dak l chrono 9riba t9ada lih l7jra wla m3douda,1
أنا كن جات علية غير سدوها و ناس ولاو كيغيروا مواقف سياسية و إقتصادية بواسطة الإعلام ديالهم و هاد دوزيم مضاربة غا أشمن برنامج تحيد و أشنو إبقى',2
قصة مُثيرة من عمق مدينة الدارالبيضاء لشابة تحكي بوجه مكشوف وبدموع الحكرة معاناته',2
"منتخبون كيتسناو العزل.. شي وحدين منهم نقابيين ونافذين مبغاوش يتفارقو مع مصالحهم وبغاو يتجاهلو مذكرة لفتيت بالحماية الحزبية.. ومصدر لـ”كود”: تضارب المصالح سالا وقتو واللي ماستاقلش عندو العزل,",1
3afak chno daira fsmya saftihali fkhas ila bghiti lah ykhelik ana nhar kamel wana ntsenaha 3afak,1
"الدكتور التازي ومراتو والمتهمين اللي معاهم فقضية “النصب على المتبرعين” كيواجهو تهم جنائية وجنحية ثقيلة.. ها التفاصيل,",1
كم انت جميلة',0
ah wila briti lhchich hbti ltarast ola tmstya hitach ana wld agadir walkin ana sakn frabat,2
أغانيك وخامة صوتك رائعة ما شاء الله عليك',0
momkin a hbibti na3raf 3lach hanan rahit bin rajlin mafhamtch,1
ترمب لا يحترم ولا يقدر العرب والمسلمين',2
البحث العلمي أصبح مهزلة ',2
o nti be3ti le7mek 3la khaliss,2
"بعدما تنصب الأمن الوطني طرف مدني ضدهم.. محكمة بنكَرير غتناقش اليوم ملف معتقلي “المدينة الخضرا”,",1
أجمل وانظف الكلبات هي كلبات ديال اغاني سعد لمجرد',0
hada howa sa7i7 ou lakhor mas7ih,1
la zine la mji bekri,2
"هههه ضروري بإذن الله , لفقر را عيب ؤ عار ؤ حشومة",2
فصل آخر من فصول المتعة السياسية مع رجل الصدق والوفاء مع رجل المواقف والانجازات سنكون في تلموعد وفقك الله',0
"بعد التطبيع والصحراء.. شراكة مغربية إماراتية فالصحة: آيت الطالب والسفير الإماراتي عطاو انطلاقة خدمات مركزين صحيين بعين عودة لفائدة ساكنة تقدر بــ 75.000 نسمة,",1
هل تعلم :أن الملك محمد السادس سرق قلوب كل المغاربة ؟',0
مغرب موازين ، مغرب الأقمار الاصطناعية ، مغرب قطار الفائق السرعة ، مغرب الاستثمارات في إفريقيا و مغرب تنظيم كأس العالم ، لا يتوفر حتى على بنية تحتية جيدة هههه،',2
لا أفهم لما نحن المسلمون نقلد الغرب فقط في الأشياء التافهة ، للأسف إبتعدنا كثيرا عن ديننا ',2
w matgolich hassdha w dakchi li wsslat w blaa blaa hanan w ihab la 3ala9a aghanih wassla fen w b fanso l hamdollah☺,0
عندنا حكومة الملك وكفى',2
انشاء الله اضمن الاساسية ف الميلان ورجع ل نجومية',0
"بوتين هضر مع تبون فأوضاع الشرق الأوسط و أوكرانيا وماجبدش معاه ملف الصحرا,",1
نعم للمملكة البرلمانية,0
la ahbiba fans mrid howa li ki2alaf 9isas ima laknti katbghi hanane bohdha hadakchi so9ak ahbiba yakfi anak tchaj3iha,1
wa ana ghir had liyamat mamsalyach lhadchi ama dik hadra dial 7choma kont ta ana ngolha,2
"فرانسا قالت رئيس المخابرات العسكرية بسباب اوكرانيا,",1
واخا جا فب مدينة وسخوها بلكلاب في سطوحة ديال لعمارات ولفاسد واستهلاك المخدرات',2
عيب حتى حاجة ماتفرح، حيط بلا أساس و المياه تغمره، فين المهندس، المقاول، الجماعة .',2
سعد المجرد موفق واكيد دائما وأبدا الله ينصر سيدنا حنا ديما معاك ',0
يامُتخاذلين ياأعداء الإسلام والمُسلمين',2
mrach7a mais taswit mansawtoch daba hta n3afo dak chi m3adal mazyn just mon avi,1
المَجدُ قادم وهذا لا شك به وانت أعلم بهذا والكل يعلم، بعدما اجتهدت وتعبت تستحق ليست فقط هذه الجائزة الصغيرة وانما كل الجوائز لا تستطيع ان تفيك حق تعبك وجهدك.',0
"ماطيشا دارت الگرون وفاتت 10 درهم للكيلو وتكلفة الحريرة ولات غاليا والمغاربة كاعين على الحكومة,",1
هاته الصورة تعبر عن لا مبالاة اعضاء الحكومة بمعانات الشعب ليكن صوتنا كالطوفان لنعاقب ناهبي اموال الشعب,2
"الحموشي خلق فرق أمن النخبة لمكافحة العصابات فناظور وتطوان والجديدة,",1
"تضارب المصالح فكولشي.. من المجلس الجماعي لتجمع العاصمة: إطار فشركة ريضال نائب العمدة ورئيس لجنة تقنية فيها ممثل الشركة,",1
: هدا والله حتى ليكيب ديال الدكتور راؤول معندهومش ...😏😏 المهندسين صايبو الماكينات ديال التنفس و المعامل صايبو الكمامات ...بقا…,1
زدتوا فيه بعدا من بنكيران شوية بعد هوا رآه دار شي حاجة انا غنصوت عليه مغنخليش الفرصة  لوحداخر عاد يبدا,0
matsowloch l3ardja w 3lach ma mtorkhach 3wicha badji jabtha 49 stylo makanch lmjarden microbe 3lach zowerti lwati9a,1
"انتشار الاجرام شغب الملاعب, نهب المال العام",2
klamk hwa lkbir a bro walakin ra maghayrb7och,2
"تقرير : سلاح الجو المغربي قريب يتسلم من الإمارات الدفعة الأولى من طائرات ميراج 2000-9,",1
khoia had photo li dayr nta hia l7al 😆,1
aji n9raw langlais b darija videos li ay3lmok kola nhar 3 expressions yalah come and join us,1
"عائلة خبرة فالتزوير. قاضي محكمة فإسبانيا استدعى ولد زعيم البوليساريو وها علاش,",1
: شاب من الرباط بدون عمل و تم رفض طلبه للحصول على اعانة الراميد في حاجة الى مساعدتكم من اجل شراء مواد غذائية أولية. لي بغا يع…,2
انا اتق في السيد عبد الإله بن كيران رجل من خيرات رجالات الوطن يحارب الفساد بقبضة من حديد اللهم اعنه وسدد خطاه كل التقدير والاحترام لهدا الشخص',0
إنه',0
رحم الله العارف بالله و الفقير إليه الولي الصالح سيدي عبد السلام ',0
mafhemtch lach madarch l betty follow,1
مليون ترليون مبروككككككككك ابو تياغو',0
ما كانت العذراء ليدنس شرفها لو كان حولها رجال، هدا القرار عرى العرب و أبانهم ',2
⚪ غريب امركم يا صحافة العار وقنوات الصرف الصحي ',2
létoile du sahel wa9ila kano baghin iwnso taraji f lcaf,1
كفاكم تمتيللا على الشعب المغلوب على امره نريد ملموسة فالمواطن داءما هو الضحية ',2
انها قمه الا ستبلاد و التلاعب بعقول الناس',2
"تقرير رسمي: الناتج الداخلي الإجمالي طلع بـ6,6 فالمية وهاهي وضعية قطاع لوطيلات والريسطورات والكوميرس فهاد الفترة,",1
